"","Client ID","Cluster Number"
"41875",91875,8
"41876",91876,7
"41877",91877,8
"41878",91878,4
"41879",91879,2
"41880",91880,2
"41881",91881,4
"41882",91882,4
"41883",91883,4
"41884",91884,4
"41885",91885,5
"41886",91886,2
"41887",91887,7
"41888",91888,7
"41889",91889,3
"41890",91890,6
"41891",91891,7
"41892",91892,5
"41893",91893,5
"41894",91894,4
"41895",91895,2
"41896",91896,4
"41897",91897,4
"41898",91898,3
"41899",91899,7
"41900",91900,2
"41901",91901,7
"41902",91902,7
"41903",91903,2
"41904",91904,7
"41905",91905,8
"41906",91906,2
"41907",91907,2
"41908",91908,2
"41909",91909,4
"41910",91910,2
"41911",91911,6
"41912",91912,4
"41913",91913,6
"41914",91914,2
"41915",91915,2
"41916",91916,7
"41917",91917,8
"41918",91918,3
"41919",91919,7
"41920",91920,1
"41921",91921,2
"41922",91922,7
"41923",91923,2
"41924",91924,2
"41925",91925,2
"41926",91926,5
"41927",91927,2
"41928",91928,2
"41929",91929,2
"41930",91930,7
"41931",91931,7
"41932",91932,7
"41933",91933,4
"41934",91934,7
"41935",91935,7
"41936",91936,3
"41937",91937,3
"41938",91938,2
"41939",91939,8
"41940",91940,2
"41941",91941,2
"41942",91942,7
"41943",91943,2
"41944",91944,5
"41945",91945,4
"41946",91946,7
"41947",91947,2
"41948",91948,4
"41949",91949,2
"41950",91950,4
"41951",91951,4
"41952",91952,1
"41953",91953,2
"41954",91954,2
"41955",91955,7
"41956",91956,7
"41957",91957,7
"41958",91958,7
"41959",91959,5
"41960",91960,7
"41961",91961,7
"41962",91962,2
"41963",91963,6
"41964",91964,5
"41965",91965,4
"41966",91966,7
"41967",91967,7
"41968",91968,7
"41969",91969,2
"41970",91970,2
"41971",91971,6
"41972",91972,2
"41973",91973,7
"41974",91974,5
"41975",91975,3
"41976",91976,6
"41977",91977,7
"41978",91978,3
"41979",91979,2
"41980",91980,3
"41981",91981,7
"41982",91982,2
"41983",91983,2
"41984",91984,4
"41985",91985,2
"41986",91986,2
"41987",91987,7
"41988",91988,3
"41989",91989,4
"41990",91990,4
"41991",91991,2
"41992",91992,7
"41993",91993,1
"41994",91994,3
"41995",91995,7
"41996",91996,7
"41997",91997,7
"41998",91998,4
"41999",91999,3
"42000",92000,2
"42001",92001,7
"42002",92002,1
"42003",92003,8
"42004",92004,2
"42005",92005,1
"42006",92006,3
"42007",92007,3
"42008",92008,2
"42009",92009,7
"42010",92010,3
"42011",92011,2
"42012",92012,2
"42013",92013,8
"42014",92014,7
"42015",92015,2
"42016",92016,4
"42017",92017,5
"42018",92018,2
"42019",92019,7
"42020",92020,2
"42021",92021,7
"42022",92022,2
"42023",92023,4
"42024",92024,4
"42025",92025,4
"42026",92026,3
"42027",92027,7
"42028",92028,5
"42029",92029,1
"42030",92030,3
"42031",92031,7
"42032",92032,3
"42033",92033,2
"42034",92034,2
"42035",92035,7
"42036",92036,7
"42037",92037,2
"42038",92038,2
"42039",92039,3
"42040",92040,1
"42041",92041,1
"42042",92042,2
"42043",92043,3
"42044",92044,7
"42045",92045,7
"42046",92046,2
"42047",92047,3
"42048",92048,2
"42049",92049,3
"42050",92050,8
"42051",92051,2
"42052",92052,2
"42053",92053,3
"42054",92054,3
"42055",92055,4
"42056",92056,2
"42057",92057,2
"42058",92058,2
"42059",92059,3
"42060",92060,2
"42061",92061,2
"42062",92062,1
"42063",92063,3
"42064",92064,7
"42065",92065,7
"42066",92066,2
"42067",92067,3
"42068",92068,1
"42069",92069,1
"42070",92070,2
"42071",92071,2
"42072",92072,3
"42073",92073,2
"42074",92074,2
"42075",92075,7
"42076",92076,7
"42077",92077,7
"42078",92078,3
"42079",92079,2
"42080",92080,2
"42081",92081,4
"42082",92082,4
"42083",92083,2
"42084",92084,4
"42085",92085,2
"42086",92086,3
"42087",92087,7
"42088",92088,2
"42089",92089,2
"42090",92090,6
"42091",92091,2
"42092",92092,8
"42093",92093,4
"42094",92094,7
"42095",92095,2
"42096",92096,2
"42097",92097,2
"42098",92098,5
"42099",92099,4
"42100",92100,2
"42101",92101,7
"42102",92102,3
"42103",92103,7
"42104",92104,2
"42105",92105,2
"42106",92106,7
"42107",92107,2
"42108",92108,2
"42109",92109,3
"42110",92110,2
"42111",92111,7
"42112",92112,3
"42113",92113,5
"42114",92114,7
"42115",92115,4
"42116",92116,2
"42117",92117,2
"42118",92118,4
"42119",92119,5
"42120",92120,5
"42121",92121,6
"42122",92122,4
"42123",92123,7
"42124",92124,8
"42125",92125,3
"42126",92126,7
"42127",92127,2
"42128",92128,4
"42129",92129,2
"42130",92130,2
"42131",92131,6
"42132",92132,3
"42133",92133,1
"42134",92134,2
"42135",92135,7
"42136",92136,7
"42137",92137,7
"42138",92138,5
"42139",92139,2
"42140",92140,7
"42141",92141,2
"42142",92142,2
"42143",92143,2
"42144",92144,2
"42145",92145,6
"42146",92146,7
"42147",92147,5
"42148",92148,5
"42149",92149,7
"42150",92150,8
"42151",92151,4
"42152",92152,5
"42153",92153,4
"42154",92154,7
"42155",92155,7
"42156",92156,2
"42157",92157,2
"42158",92158,2
"42159",92159,7
"42160",92160,4
"42161",92161,6
"42162",92162,8
"42163",92163,7
"42164",92164,8
"42165",92165,3
"42166",92166,5
"42167",92167,4
"42168",92168,7
"42169",92169,2
"42170",92170,5
"42171",92171,4
"42172",92172,5
"42173",92173,4
"42174",92174,2
"42175",92175,3
"42176",92176,8
"42177",92177,7
"42178",92178,2
"42179",92179,1
"42180",92180,4
"42181",92181,4
"42182",92182,6
"42183",92183,7
"42184",92184,4
"42185",92185,7
"42186",92186,7
"42187",92187,3
"42188",92188,6
"42189",92189,7
"42190",92190,4
"42191",92191,4
"42192",92192,7
"42193",92193,5
"42194",92194,2
"42195",92195,8
"42196",92196,4
"42197",92197,3
"42198",92198,2
"42199",92199,8
"42200",92200,7
"42201",92201,2
"42202",92202,2
"42203",92203,2
"42204",92204,7
"42205",92205,6
"42206",92206,2
"42207",92207,4
"42208",92208,8
"42209",92209,4
"42210",92210,7
"42211",92211,1
"42212",92212,4
"42213",92213,5
"42214",92214,8
"42215",92215,6
"42216",92216,2
"42217",92217,2
"42218",92218,7
"42219",92219,3
"42220",92220,3
"42221",92221,5
"42222",92222,8
"42223",92223,2
"42224",92224,7
"42225",92225,3
"42226",92226,2
"42227",92227,2
"42228",92228,6
"42229",92229,1
"42230",92230,4
"42231",92231,2
"42232",92232,2
"42233",92233,1
"42234",92234,6
"42235",92235,3
"42236",92236,5
"42237",92237,7
"42238",92238,2
"42239",92239,7
"42240",92240,6
"42241",92241,7
"42242",92242,7
"42243",92243,3
"42244",92244,6
"42245",92245,2
"42246",92246,7
"42247",92247,7
"42248",92248,1
"42249",92249,7
"42250",92250,3
"42251",92251,7
"42252",92252,6
"42253",92253,5
"42254",92254,4
"42255",92255,2
"42256",92256,7
"42257",92257,8
"42258",92258,2
"42259",92259,1
"42260",92260,2
"42261",92261,7
"42262",92262,6
"42263",92263,4
"42264",92264,2
"42265",92265,7
"42266",92266,3
"42267",92267,2
"42268",92268,2
"42269",92269,7
"42270",92270,5
"42271",92271,4
"42272",92272,4
"42273",92273,3
"42274",92274,3
"42275",92275,2
"42276",92276,8
"42277",92277,7
"42278",92278,2
"42279",92279,3
"42280",92280,6
"42281",92281,3
"42282",92282,6
"42283",92283,2
"42284",92284,7
"42285",92285,2
"42286",92286,6
"42287",92287,1
"42288",92288,2
"42289",92289,7
"42290",92290,2
"42291",92291,4
"42292",92292,2
"42293",92293,3
"42294",92294,5
"42295",92295,4
"42296",92296,2
"42297",92297,2
"42298",92298,1
"42299",92299,2
"42300",92300,3
"42301",92301,7
"42302",92302,2
"42303",92303,5
"42304",92304,2
"42305",92305,5
"42306",92306,2
"42307",92307,2
"42308",92308,7
"42309",92309,2
"42310",92310,2
"42311",92311,8
"42312",92312,4
"42313",92313,7
"42314",92314,3
"42315",92315,5
"42316",92316,3
"42317",92317,5
"42318",92318,2
"42319",92319,6
"42320",92320,7
"42321",92321,2
"42322",92322,2
"42323",92323,2
"42324",92324,7
"42325",92325,8
"42326",92326,3
"42327",92327,3
"42328",92328,2
"42329",92329,6
"42330",92330,2
"42331",92331,2
"42332",92332,1
"42333",92333,2
"42334",92334,3
"42335",92335,3
"42336",92336,7
"42337",92337,2
"42338",92338,2
"42339",92339,7
"42340",92340,8
"42341",92341,4
"42342",92342,5
"42343",92343,4
"42344",92344,8
"42345",92345,6
"42346",92346,7
"42347",92347,7
"42348",92348,2
"42349",92349,7
"42350",92350,7
"42351",92351,7
"42352",92352,5
"42353",92353,2
"42354",92354,7
"42355",92355,6
"42356",92356,2
"42357",92357,2
"42358",92358,6
"42359",92359,2
"42360",92360,3
"42361",92361,7
"42362",92362,6
"42363",92363,5
"42364",92364,2
"42365",92365,3
"42366",92366,3
"42367",92367,8
"42368",92368,7
"42369",92369,2
"42370",92370,3
"42371",92371,8
"42372",92372,4
"42373",92373,7
"42374",92374,2
"42375",92375,2
"42376",92376,2
"42377",92377,2
"42378",92378,2
"42379",92379,7
"42380",92380,3
"42381",92381,2
"42382",92382,4
"42383",92383,8
"42384",92384,3
"42385",92385,7
"42386",92386,2
"42387",92387,2
"42388",92388,1
"42389",92389,2
"42390",92390,8
"42391",92391,5
"42392",92392,2
"42393",92393,6
"42394",92394,7
"42395",92395,3
"42396",92396,1
"42397",92397,7
"42398",92398,2
"42399",92399,2
"42400",92400,5
"42401",92401,2
"42402",92402,4
"42403",92403,3
"42404",92404,2
"42405",92405,2
"42406",92406,8
"42407",92407,7
"42408",92408,8
"42409",92409,2
"42410",92410,3
"42411",92411,2
"42412",92412,4
"42413",92413,7
"42414",92414,3
"42415",92415,7
"42416",92416,5
"42417",92417,1
"42418",92418,1
"42419",92419,2
"42420",92420,7
"42421",92421,7
"42422",92422,8
"42423",92423,8
"42424",92424,1
"42425",92425,2
"42426",92426,3
"42427",92427,2
"42428",92428,7
"42429",92429,4
"42430",92430,2
"42431",92431,7
"42432",92432,7
"42433",92433,7
"42434",92434,7
"42435",92435,7
"42436",92436,2
"42437",92437,4
"42438",92438,4
"42439",92439,7
"42440",92440,4
"42441",92441,7
"42442",92442,7
"42443",92443,1
"42444",92444,3
"42445",92445,2
"42446",92446,7
"42447",92447,3
"42448",92448,2
"42449",92449,1
"42450",92450,4
"42451",92451,2
"42452",92452,3
"42453",92453,2
"42454",92454,2
"42455",92455,2
"42456",92456,3
"42457",92457,7
"42458",92458,7
"42459",92459,6
"42460",92460,8
"42461",92461,2
"42462",92462,1
"42463",92463,1
"42464",92464,2
"42465",92465,7
"42466",92466,4
"42467",92467,4
"42468",92468,4
"42469",92469,2
"42470",92470,2
"42471",92471,3
"42472",92472,2
"42473",92473,3
"42474",92474,6
"42475",92475,2
"42476",92476,2
"42477",92477,4
"42478",92478,2
"42479",92479,7
"42480",92480,3
"42481",92481,1
"42482",92482,3
"42483",92483,4
"42484",92484,7
"42485",92485,8
"42486",92486,2
"42487",92487,2
"42488",92488,2
"42489",92489,7
"42490",92490,3
"42491",92491,8
"42492",92492,7
"42493",92493,6
"42494",92494,8
"42495",92495,2
"42496",92496,4
"42497",92497,3
"42498",92498,7
"42499",92499,3
"42500",92500,6
"42501",92501,6
"42502",92502,5
"42503",92503,2
"42504",92504,4
"42505",92505,6
"42506",92506,2
"42507",92507,6
"42508",92508,2
"42509",92509,2
"42510",92510,8
"42511",92511,3
"42512",92512,6
"42513",92513,2
"42514",92514,7
"42515",92515,4
"42516",92516,3
"42517",92517,7
"42518",92518,2
"42519",92519,3
"42520",92520,7
"42521",92521,4
"42522",92522,4
"42523",92523,2
"42524",92524,7
"42525",92525,2
"42526",92526,2
"42527",92527,6
"42528",92528,4
"42529",92529,6
"42530",92530,1
"42531",92531,2
"42532",92532,6
"42533",92533,2
"42534",92534,5
"42535",92535,3
"42536",92536,4
"42537",92537,4
"42538",92538,3
"42539",92539,1
"42540",92540,4
"42541",92541,2
"42542",92542,2
"42543",92543,2
"42544",92544,1
"42545",92545,2
"42546",92546,2
"42547",92547,2
"42548",92548,2
"42549",92549,3
"42550",92550,4
"42551",92551,3
"42552",92552,7
"42553",92553,2
"42554",92554,2
"42555",92555,5
"42556",92556,6
"42557",92557,4
"42558",92558,4
"42559",92559,7
"42560",92560,2
"42561",92561,7
"42562",92562,8
"42563",92563,2
"42564",92564,4
"42565",92565,2
"42566",92566,7
"42567",92567,7
"42568",92568,5
"42569",92569,6
"42570",92570,4
"42571",92571,2
"42572",92572,7
"42573",92573,2
"42574",92574,2
"42575",92575,5
"42576",92576,7
"42577",92577,7
"42578",92578,1
"42579",92579,4
"42580",92580,3
"42581",92581,7
"42582",92582,2
"42583",92583,2
"42584",92584,2
"42585",92585,2
"42586",92586,2
"42587",92587,2
"42588",92588,7
"42589",92589,6
"42590",92590,7
"42591",92591,3
"42592",92592,7
"42593",92593,7
"42594",92594,5
"42595",92595,6
"42596",92596,7
"42597",92597,2
"42598",92598,7
"42599",92599,7
"42600",92600,4
"42601",92601,7
"42602",92602,8
"42603",92603,7
"42604",92604,2
"42605",92605,2
"42606",92606,2
"42607",92607,7
"42608",92608,6
"42609",92609,2
"42610",92610,3
"42611",92611,2
"42612",92612,2
"42613",92613,3
"42614",92614,2
"42615",92615,7
"42616",92616,2
"42617",92617,2
"42618",92618,3
"42619",92619,3
"42620",92620,2
"42621",92621,2
"42622",92622,7
"42623",92623,2
"42624",92624,3
"42625",92625,4
"42626",92626,2
"42627",92627,7
"42628",92628,2
"42629",92629,5
"42630",92630,2
"42631",92631,2
"42632",92632,3
"42633",92633,2
"42634",92634,7
"42635",92635,4
"42636",92636,4
"42637",92637,6
"42638",92638,5
"42639",92639,4
"42640",92640,7
"42641",92641,7
"42642",92642,7
"42643",92643,2
"42644",92644,6
"42645",92645,2
"42646",92646,2
"42647",92647,2
"42648",92648,3
"42649",92649,4
"42650",92650,7
"42651",92651,7
"42652",92652,7
"42653",92653,2
"42654",92654,6
"42655",92655,2
"42656",92656,6
"42657",92657,7
"42658",92658,7
"42659",92659,6
"42660",92660,7
"42661",92661,2
"42662",92662,4
"42663",92663,7
"42664",92664,4
"42665",92665,2
"42666",92666,6
"42667",92667,2
"42668",92668,2
"42669",92669,8
"42670",92670,2
"42671",92671,5
"42672",92672,4
"42673",92673,2
"42674",92674,6
"42675",92675,3
"42676",92676,7
"42677",92677,2
"42678",92678,1
"42679",92679,7
"42680",92680,7
"42681",92681,7
"42682",92682,2
"42683",92683,5
"42684",92684,7
"42685",92685,2
"42686",92686,7
"42687",92687,8
"42688",92688,1
"42689",92689,5
"42690",92690,3
"42691",92691,7
"42692",92692,3
"42693",92693,7
"42694",92694,6
"42695",92695,4
"42696",92696,1
"42697",92697,2
"42698",92698,5
"42699",92699,4
"42700",92700,2
"42701",92701,6
"42702",92702,4
"42703",92703,2
"42704",92704,2
"42705",92705,7
"42706",92706,3
"42707",92707,7
"42708",92708,2
"42709",92709,7
"42710",92710,2
"42711",92711,4
"42712",92712,4
"42713",92713,2
"42714",92714,2
"42715",92715,2
"42716",92716,8
"42717",92717,2
"42718",92718,2
"42719",92719,7
"42720",92720,2
"42721",92721,2
"42722",92722,7
"42723",92723,7
"42724",92724,3
"42725",92725,7
"42726",92726,6
"42727",92727,7
"42728",92728,7
"42729",92729,7
"42730",92730,2
"42731",92731,7
"42732",92732,4
"42733",92733,6
"42734",92734,2
"42735",92735,7
"42736",92736,3
"42737",92737,2
"42738",92738,3
"42739",92739,2
"42740",92740,2
"42741",92741,2
"42742",92742,2
"42743",92743,2
"42744",92744,4
"42745",92745,2
"42746",92746,3
"42747",92747,8
"42748",92748,7
"42749",92749,8
"42750",92750,3
"42751",92751,4
"42752",92752,2
"42753",92753,7
"42754",92754,4
"42755",92755,2
"42756",92756,7
"42757",92757,4
"42758",92758,7
"42759",92759,7
"42760",92760,3
"42761",92761,5
"42762",92762,8
"42763",92763,7
"42764",92764,2
"42765",92765,4
"42766",92766,5
"42767",92767,2
"42768",92768,4
"42769",92769,7
"42770",92770,2
"42771",92771,2
"42772",92772,7
"42773",92773,7
"42774",92774,8
"42775",92775,2
"42776",92776,2
"42777",92777,6
"42778",92778,6
"42779",92779,7
"42780",92780,7
"42781",92781,1
"42782",92782,7
"42783",92783,5
"42784",92784,3
"42785",92785,2
"42786",92786,2
"42787",92787,7
"42788",92788,4
"42789",92789,2
"42790",92790,3
"42791",92791,2
"42792",92792,3
"42793",92793,3
"42794",92794,5
"42795",92795,7
"42796",92796,2
"42797",92797,3
"42798",92798,8
"42799",92799,7
"42800",92800,2
"42801",92801,8
"42802",92802,4
"42803",92803,2
"42804",92804,7
"42805",92805,5
"42806",92806,3
"42807",92807,2
"42808",92808,2
"42809",92809,2
"42810",92810,1
"42811",92811,7
"42812",92812,6
"42813",92813,4
"42814",92814,3
"42815",92815,6
"42816",92816,2
"42817",92817,7
"42818",92818,7
"42819",92819,1
"42820",92820,8
"42821",92821,2
"42822",92822,3
"42823",92823,3
"42824",92824,2
"42825",92825,8
"42826",92826,7
"42827",92827,3
"42828",92828,2
"42829",92829,4
"42830",92830,3
"42831",92831,2
"42832",92832,7
"42833",92833,3
"42834",92834,1
"42835",92835,2
"42836",92836,6
"42837",92837,3
"42838",92838,2
"42839",92839,8
"42840",92840,6
"42841",92841,1
"42842",92842,2
"42843",92843,6
"42844",92844,7
"42845",92845,4
"42846",92846,8
"42847",92847,3
"42848",92848,7
"42849",92849,4
"42850",92850,2
"42851",92851,3
"42852",92852,6
"42853",92853,7
"42854",92854,2
"42855",92855,8
"42856",92856,2
"42857",92857,4
"42858",92858,1
"42859",92859,2
"42860",92860,7
"42861",92861,7
"42862",92862,6
"42863",92863,2
"42864",92864,2
"42865",92865,2
"42866",92866,2
"42867",92867,6
"42868",92868,5
"42869",92869,8
"42870",92870,2
"42871",92871,2
"42872",92872,6
"42873",92873,3
"42874",92874,3
"42875",92875,2
"42876",92876,6
"42877",92877,7
"42878",92878,3
"42879",92879,5
"42880",92880,1
"42881",92881,2
"42882",92882,3
"42883",92883,2
"42884",92884,5
"42885",92885,3
"42886",92886,2
"42887",92887,6
"42888",92888,2
"42889",92889,2
"42890",92890,6
"42891",92891,2
"42892",92892,7
"42893",92893,7
"42894",92894,3
"42895",92895,2
"42896",92896,3
"42897",92897,4
"42898",92898,4
"42899",92899,2
"42900",92900,2
"42901",92901,2
"42902",92902,2
"42903",92903,8
"42904",92904,7
"42905",92905,5
"42906",92906,2
"42907",92907,2
"42908",92908,6
"42909",92909,2
"42910",92910,5
"42911",92911,2
"42912",92912,7
"42913",92913,2
"42914",92914,3
"42915",92915,7
"42916",92916,5
"42917",92917,7
"42918",92918,3
"42919",92919,7
"42920",92920,2
"42921",92921,2
"42922",92922,2
"42923",92923,2
"42924",92924,2
"42925",92925,3
"42926",92926,2
"42927",92927,2
"42928",92928,7
"42929",92929,4
"42930",92930,3
"42931",92931,8
"42932",92932,2
"42933",92933,7
"42934",92934,3
"42935",92935,3
"42936",92936,7
"42937",92937,4
"42938",92938,2
"42939",92939,7
"42940",92940,7
"42941",92941,2
"42942",92942,3
"42943",92943,2
"42944",92944,1
"42945",92945,5
"42946",92946,6
"42947",92947,2
"42948",92948,2
"42949",92949,7
"42950",92950,3
"42951",92951,7
"42952",92952,7
"42953",92953,7
"42954",92954,3
"42955",92955,5
"42956",92956,6
"42957",92957,2
"42958",92958,1
"42959",92959,7
"42960",92960,2
"42961",92961,8
"42962",92962,2
"42963",92963,2
"42964",92964,1
"42965",92965,7
"42966",92966,4
"42967",92967,7
"42968",92968,2
"42969",92969,3
"42970",92970,3
"42971",92971,7
"42972",92972,4
"42973",92973,2
"42974",92974,5
"42975",92975,7
"42976",92976,7
"42977",92977,7
"42978",92978,7
"42979",92979,3
"42980",92980,7
"42981",92981,1
"42982",92982,2
"42983",92983,4
"42984",92984,7
"42985",92985,7
"42986",92986,3
"42987",92987,3
"42988",92988,2
"42989",92989,7
"42990",92990,6
"42991",92991,3
"42992",92992,7
"42993",92993,7
"42994",92994,7
"42995",92995,6
"42996",92996,2
"42997",92997,2
"42998",92998,7
"42999",92999,3
"43000",93000,2
"43001",93001,7
"43002",93002,6
"43003",93003,7
"43004",93004,7
"43005",93005,2
"43006",93006,2
"43007",93007,6
"43008",93008,2
"43009",93009,1
"43010",93010,3
"43011",93011,7
"43012",93012,6
"43013",93013,3
"43014",93014,8
"43015",93015,3
"43016",93016,7
"43017",93017,8
"43018",93018,2
"43019",93019,2
"43020",93020,2
"43021",93021,7
"43022",93022,6
"43023",93023,7
"43024",93024,7
"43025",93025,4
"43026",93026,2
"43027",93027,2
"43028",93028,3
"43029",93029,2
"43030",93030,2
"43031",93031,2
"43032",93032,2
"43033",93033,2
"43034",93034,7
"43035",93035,2
"43036",93036,3
"43037",93037,7
"43038",93038,5
"43039",93039,4
"43040",93040,4
"43041",93041,7
"43042",93042,2
"43043",93043,7
"43044",93044,7
"43045",93045,6
"43046",93046,6
"43047",93047,4
"43048",93048,7
"43049",93049,2
"43050",93050,7
"43051",93051,6
"43052",93052,2
"43053",93053,7
"43054",93054,3
"43055",93055,1
"43056",93056,1
"43057",93057,2
"43058",93058,7
"43059",93059,4
"43060",93060,2
"43061",93061,2
"43062",93062,7
"43063",93063,2
"43064",93064,3
"43065",93065,2
"43066",93066,2
"43067",93067,8
"43068",93068,3
"43069",93069,7
"43070",93070,2
"43071",93071,4
"43072",93072,2
"43073",93073,3
"43074",93074,6
"43075",93075,3
"43076",93076,7
"43077",93077,7
"43078",93078,2
"43079",93079,7
"43080",93080,8
"43081",93081,3
"43082",93082,6
"43083",93083,5
"43084",93084,6
"43085",93085,3
"43086",93086,2
"43087",93087,2
"43088",93088,7
"43089",93089,6
"43090",93090,2
"43091",93091,7
"43092",93092,6
"43093",93093,3
"43094",93094,1
"43095",93095,7
"43096",93096,6
"43097",93097,4
"43098",93098,2
"43099",93099,6
"43100",93100,8
"43101",93101,6
"43102",93102,5
"43103",93103,7
"43104",93104,6
"43105",93105,2
"43106",93106,3
"43107",93107,8
"43108",93108,7
"43109",93109,3
"43110",93110,3
"43111",93111,2
"43112",93112,7
"43113",93113,3
"43114",93114,2
"43115",93115,7
"43116",93116,2
"43117",93117,3
"43118",93118,8
"43119",93119,1
"43120",93120,5
"43121",93121,4
"43122",93122,2
"43123",93123,7
"43124",93124,4
"43125",93125,2
"43126",93126,4
"43127",93127,4
"43128",93128,7
"43129",93129,7
"43130",93130,4
"43131",93131,2
"43132",93132,2
"43133",93133,2
"43134",93134,6
"43135",93135,8
"43136",93136,1
"43137",93137,7
"43138",93138,2
"43139",93139,8
"43140",93140,2
"43141",93141,7
"43142",93142,7
"43143",93143,4
"43144",93144,3
"43145",93145,3
"43146",93146,6
"43147",93147,5
"43148",93148,3
"43149",93149,3
"43150",93150,7
"43151",93151,2
"43152",93152,8
"43153",93153,7
"43154",93154,7
"43155",93155,5
"43156",93156,3
"43157",93157,6
"43158",93158,3
"43159",93159,3
"43160",93160,5
"43161",93161,8
"43162",93162,2
"43163",93163,6
"43164",93164,3
"43165",93165,1
"43166",93166,2
"43167",93167,6
"43168",93168,2
"43169",93169,3
"43170",93170,6
"43171",93171,6
"43172",93172,6
"43173",93173,2
"43174",93174,4
"43175",93175,7
"43176",93176,2
"43177",93177,7
"43178",93178,1
"43179",93179,2
"43180",93180,1
"43181",93181,3
"43182",93182,2
"43183",93183,2
"43184",93184,2
"43185",93185,2
"43186",93186,4
"43187",93187,3
"43188",93188,2
"43189",93189,2
"43190",93190,1
"43191",93191,8
"43192",93192,3
"43193",93193,1
"43194",93194,4
"43195",93195,3
"43196",93196,3
"43197",93197,2
"43198",93198,6
"43199",93199,5
"43200",93200,7
"43201",93201,3
"43202",93202,2
"43203",93203,2
"43204",93204,2
"43205",93205,3
"43206",93206,2
"43207",93207,7
"43208",93208,5
"43209",93209,2
"43210",93210,4
"43211",93211,7
"43212",93212,3
"43213",93213,2
"43214",93214,8
"43215",93215,2
"43216",93216,1
"43217",93217,2
"43218",93218,4
"43219",93219,2
"43220",93220,7
"43221",93221,6
"43222",93222,4
"43223",93223,1
"43224",93224,3
"43225",93225,4
"43226",93226,6
"43227",93227,2
"43228",93228,2
"43229",93229,7
"43230",93230,4
"43231",93231,7
"43232",93232,2
"43233",93233,4
"43234",93234,2
"43235",93235,2
"43236",93236,2
"43237",93237,8
"43238",93238,2
"43239",93239,8
"43240",93240,5
"43241",93241,2
"43242",93242,6
"43243",93243,8
"43244",93244,3
"43245",93245,6
"43246",93246,2
"43247",93247,2
"43248",93248,7
"43249",93249,5
"43250",93250,1
"43251",93251,7
"43252",93252,2
"43253",93253,2
"43254",93254,8
"43255",93255,7
"43256",93256,3
"43257",93257,2
"43258",93258,6
"43259",93259,7
"43260",93260,4
"43261",93261,2
"43262",93262,7
"43263",93263,7
"43264",93264,3
"43265",93265,6
"43266",93266,7
"43267",93267,2
"43268",93268,2
"43269",93269,8
"43270",93270,7
"43271",93271,4
"43272",93272,7
"43273",93273,3
"43274",93274,7
"43275",93275,2
"43276",93276,2
"43277",93277,2
"43278",93278,6
"43279",93279,8
"43280",93280,6
"43281",93281,3
"43282",93282,2
"43283",93283,7
"43284",93284,3
"43285",93285,2
"43286",93286,2
"43287",93287,2
"43288",93288,2
"43289",93289,7
"43290",93290,2
"43291",93291,3
"43292",93292,7
"43293",93293,7
"43294",93294,2
"43295",93295,6
"43296",93296,6
"43297",93297,4
"43298",93298,3
"43299",93299,7
"43300",93300,7
"43301",93301,8
"43302",93302,6
"43303",93303,8
"43304",93304,5
"43305",93305,2
"43306",93306,6
"43307",93307,3
"43308",93308,6
"43309",93309,7
"43310",93310,7
"43311",93311,4
"43312",93312,7
"43313",93313,2
"43314",93314,3
"43315",93315,5
"43316",93316,2
"43317",93317,6
"43318",93318,2
"43319",93319,2
"43320",93320,6
"43321",93321,8
"43322",93322,6
"43323",93323,7
"43324",93324,2
"43325",93325,7
"43326",93326,3
"43327",93327,3
"43328",93328,4
"43329",93329,7
"43330",93330,2
"43331",93331,2
"43332",93332,2
"43333",93333,4
"43334",93334,6
"43335",93335,2
"43336",93336,2
"43337",93337,2
"43338",93338,2
"43339",93339,7
"43340",93340,5
"43341",93341,7
"43342",93342,4
"43343",93343,1
"43344",93344,2
"43345",93345,2
"43346",93346,2
"43347",93347,7
"43348",93348,7
"43349",93349,2
"43350",93350,2
"43351",93351,2
"43352",93352,5
"43353",93353,5
"43354",93354,2
"43355",93355,2
"43356",93356,6
"43357",93357,7
"43358",93358,4
"43359",93359,6
"43360",93360,7
"43361",93361,2
"43362",93362,7
"43363",93363,7
"43364",93364,3
"43365",93365,4
"43366",93366,2
"43367",93367,2
"43368",93368,3
"43369",93369,7
"43370",93370,2
"43371",93371,7
"43372",93372,5
"43373",93373,7
"43374",93374,2
"43375",93375,5
"43376",93376,7
"43377",93377,3
"43378",93378,7
"43379",93379,2
"43380",93380,5
"43381",93381,2
"43382",93382,7
"43383",93383,2
"43384",93384,2
"43385",93385,7
"43386",93386,2
"43387",93387,7
"43388",93388,4
"43389",93389,5
"43390",93390,7
"43391",93391,6
"43392",93392,4
"43393",93393,3
"43394",93394,7
"43395",93395,6
"43396",93396,7
"43397",93397,7
"43398",93398,7
"43399",93399,7
"43400",93400,6
"43401",93401,3
"43402",93402,7
"43403",93403,2
"43404",93404,7
"43405",93405,2
"43406",93406,7
"43407",93407,7
"43408",93408,2
"43409",93409,8
"43410",93410,6
"43411",93411,7
"43412",93412,6
"43413",93413,2
"43414",93414,2
"43415",93415,2
"43416",93416,2
"43417",93417,7
"43418",93418,1
"43419",93419,7
"43420",93420,2
"43421",93421,5
"43422",93422,6
"43423",93423,2
"43424",93424,8
"43425",93425,3
"43426",93426,7
"43427",93427,2
